ba,pair,mape_pct,noise_pct,index
FPL,Tue-Sat,2.3951786915481943,3.3240944205639686,0.7205507390917694
FPL,Tue-Sun,2.366479922341658,3.3240944205639686,0.7119171789170053
FPL,Wed-Thu,0.3396094772253413,3.3240944205639686,0.10216601403510159
FPL,Wed-Fri,1.0326881756918334,3.3240944205639686,0.31066752174766044
FPL,Wed-Sat,2.443242063006407,3.3240944205639686,0.7350098264031515
FPL,Wed-Sun,2.4095969580828864,3.3240944205639686,0.7248882411932427
FPL,Thu-Fri,0.7233535419762991,3.3240944205639686,0.2176092043298741
FPL,Thu-Sat,2.2147814254110414,3.3240944205639686,0.6662811416275233
FPL,Thu-Sun,2.435866747496669,3.3240944205639686,0.7327910821147486
FPL,Fri-Sat,1.7580442217846617,3.3240944205639686,0.5288791470268737
FPL,Fri-Sun,2.5696792161399173,3.3240944205639686,0.7730463973114047
FPL,Sat-Sun,1.336269497033216,3.3240944205639686,0.40199504826535687
GCPD,Mon-Tue,0.6141125922084218,2.6792423333474606,0.22921129028337875
GCPD,Mon-Wed,0.7680307854792088,2.6792423333474606,0.2866596932721747
GCPD,Mon-Thu,0.7813299348831011,2.6792423333474606,0.29162346576798936
GCPD,Mon-Fri,1.296652374499498,2.6792423333474606,0.4839623345602535
GCPD,Mon-Sat,1.819582167474676,2.6792423333474606,0.6791405707602715
GCPD,Mon-Sun,1.4586925704629958,2.6792423333474606,0.5444421925957317
GCPD,Tue-Wed,0.18856404590493112,2.6792423333474606,0.07037961574358155
GCPD,Tue-Thu,0.21961409758189349,2.6792423333474606,0.08196873229735303
GCPD,Tue-Fri,0.7972915534773368,2.6792423333474606,0.2975809778584665
GCPD,Tue-Sat,1.3573289065563159,2.6792423333474606,0.5066092341339133
GCPD,Tue-Sun,1.153369241439976,2.6792423333474606,0.4304833598232042
GCPD,Wed-Thu,0.1417722300188465,2.6792423333474606,0.05291504551651193
GCPD,Wed-Fri,0.6991153753422563,2.6792423333474606,0.2609377161000504
GCPD,Wed-Sat,1.2485494025568156,2.6792423333474606,0.4660083886465286
GCPD,Wed-Sun,1.0619748469277321,2.6792423333474606,0.39637132995017094
GCPD,Thu-Fri,0.6144118537773748,2.6792423333474606,0.229322986625747
GCPD,Thu-Sat,1.186327617846228,2.6792423333474606,0.44278473920797734
GCPD,Thu-Sun,1.1068086961286383,2.6792423333474606,0.4131051089901917
GCPD,Fri-Sat,0.8600994890384177,2.6792423333474606,0.3210234021510867
GCPD,Fri-Sun,1.2289894475257785,2.6792423333474606,0.45870783401301074
GCPD,Sat-Sun,0.8736871531711127,2.6792423333474606,0.32609485984029035
IPCO,Mon-Tue,1.2307175349567698,4.2341505901744565,0.2906645639417519
IPCO,Mon-Wed,1.1530460314824436,4.2341505901744565,0.2723205060675311
IPCO,Mon-Thu,1.1429984120122232,4.2341505901744565,0.26994751076275
IPCO,Mon-Fri,1.5603823068190574,4.2341505901744565,0.3685231012897834
IPCO,Mon-Sat,2.9035087901383947,4.2341505901744565,0.6857358349219137
IPCO,Mon-Sun,2.978166454709293,4.2341505901744565,0.7033680997601425
IPCO,Tue-Wed,0.19037484349428638,4.2341505901744565,0.044961755478432924
IPCO,Tue-Thu,0.3177959662977722,4.2341505901744565,0.07505542363921408
IPCO,Tue-Fri,0.9813417461062679,4.2341505901744565,0.2317682673789442
IPCO,Tue-Sat,2.061667938783078,4.2341505901744565,0.48691417437236983
IPCO,Tue-Sun,2.522296511351795,4.2341505901744565,0.5957030714034832
IPCO,Wed-Thu,0.27634940870133723,4.2341505901744565,0.06526678794623386
IPCO,Wed-Fri,0.977558491281008,4.2341505901744565,0.23087475763131288
IPCO,Wed-Sat,1.9884695828442305,4.2341505901744565,0.4696265615726013
IPCO,Wed-Sun,2.400798846682624,4.2341505901744565,0.5670083752462157
IPCO,Thu-Fri,0.7975062920223062,4.2341505901744565,0.1883509513981285
IPCO,Thu-Sat,1.9766236590739692,4.2341505901744565,0.4668288519687553
IPCO,Thu-Sun,2.592444634078677,4.2341505901744565,0.612270295745873
IPCO,Fri-Sat,2.015989270263364,4.2341505901744565,0.47612602039747026
IPCO,Fri-Sun,2.7785407554417727,4.2341505901744565,0.6562215245460343
IPCO,Sat-Sun,1.0584334882850568,4.2341505901744565,0.24997540019979472
ISNE,Mon-Tue,0.8755451516965131,4.09816675858807,0.2136431246634196
ISNE,Mon-Wed,1.1602725776278735,4.09816675858807,0.2831199035999255
ISNE,Mon-Thu,1.091674880632689,4.09816675858807,0.26638127361337555
ISNE,Mon-Fri,1.6897851578328498,4.09816675858807,0.4123270860786121
ISNE,Mon-Sat,3.7356317915458757,4.09816675858807,0.911537282790538
