date,n_bas,label,median_err,share_of_bas
2024-06-06,2,,12.182610893895685,0.046511627906976744
2021-05-05,2,,15.53311796772681,0.045454545454545456
2024-06-03,2,,11.390374284951427,0.046511627906976744
2021-05-12,2,,14.58550686108552,0.045454545454545456
2021-06-25,2,,11.608290282431692,0.045454545454545456
2024-05-14,2,,16.507933587361975,0.046511627906976744
2024-05-10,2,,8.222855890863556,0.046511627906976744
2024-02-28,2,,18.284625300754936,0.046511627906976744
2021-06-08,2,,17.03909758315876,0.047619047619047616
2023-10-28,2,,9.581364268219293,0.046511627906976744
2024-07-07,2,,11.593283758898448,0.046511627906976744
2020-11-10,2,,15.63128391650346,0.046511627906976744
2020-08-04,2,,11.41238124631203,0.046511627906976744
2022-05-11,2,,11.100471707309037,0.046511627906976744
2024-11-14,2,,15.372705400756331,0.047619047619047616
2020-06-09,2,,13.353756845549446,0.046511627906976744
2022-04-25,2,,17.90069462678658,0.046511627906976744
2022-04-24,2,,17.618155341892937,0.046511627906976744
2024-11-09,2,,15.023876404189203,0.046511627906976744
2024-11-05,2,,12.960066389364673,0.046511627906976744
2020-07-11,2,,12.991768631948254,0.047619047619047616
2020-07-12,2,,15.93311751568022,0.046511627906976744
2024-10-19,2,,18.588822339942098,0.046511627906976744
2021-10-13,2,,22.4724501012362,0.046511627906976744
2022-03-12,2,,21.14757155518118,0.046511627906976744
2020-09-07,2,Labor Day,9.901594682395315,0.046511627906976744
2020-09-08,2,,14.601655288446606,0.046511627906976744
2020-09-09,2,,14.090345662016095,0.046511627906976744
2020-09-10,2,,10.84663313542707,0.046511627906976744
2023-05-19,2,,9.708903510995679,0.046511627906976744
2023-05-29,2,Memorial Day,10.717185216399056,0.046511627906976744
2024-09-27,2,,69.78291447167736,0.046511627906976744
2021-11-24,2,,14.887274448289144,0.046511627906976744
2020-02-15,2,,15.141843840582174,0.046511627906976744
2025-01-19,2,,21.153782252135493,0.046511627906976744
2018-05-10,2,,16.681877292534246,0.045454545454545456
2016-06-11,2,,11.729660232001017,0.04878048780487805
2017-04-17,2,,20.62946765154551,0.045454545454545456
2025-06-16,2,,11.660535045645013,0.047619047619047616
2025-06-15,2,,11.978147119311565,0.046511627906976744
2016-06-26,2,,12.376837733214145,0.046511627906976744
2018-05-20,2,,12.907805248956475,0.045454545454545456
2016-06-20,2,,10.846070830733371,0.045454545454545456
2016-06-18,2,,11.7465814456122,0.045454545454545456
2025-12-16,2,,16.717306282759047,0.04878048780487805
2026-05-08,2,,19.87769268805073,0.04878048780487805
2025-09-26,2,,16.722611088683884,0.046511627906976744
2017-05-17,2,,10.063062590973383,0.046511627906976744
2025-05-30,2,,16.262369237513546,0.046511627906976744
2018-10-16,2,,16.238721404997577,0.046511627906976744
2026-03-25,2,,14.804841522597961,0.046511627906976744
2026-03-24,2,,13.130028182340343,0.047619047619047616
2017-05-30,2,,12.701652558755594,0.047619047619047616
2025-06-18,2,,16.417526187182684,0.047619047619047616
2018-05-24,2,,9.426566491296132,0.046511627906976744
2019-06-10,2,,14.024025361262666,0.046511627906976744
2018-11-11,2,Veterans Day,16.124067137666227,0.047619047619047616
2018-11-16,2,,24.55357515465074,0.047619047619047616
2018-11-18,2,,17.121385161868936,0.046511627906976744
2017-09-10,2,,35.29045300485906,0.045454545454545456
2017-09-11,2,,20.726648085241685,0.046511627906976744
2025-07-13,2,,14.433509143154753,0.046511627906976744
2017-03-16,2,,19.979327711855028,0.045454545454545456
2026-04-08,2,,12.144285218746447,0.047619047619047616
2017-03-17,2,,17.88143414948313,0.045454545454545456
2025-06-19,2,Juneteenth,17.68199863724409,0.047619047619047616
2018-11-30,2,,21.384047712146092,0.047619047619047616
2016-12-20,2,,84.21129421613932,0.045454545454545456
2025-07-31,2,,11.253863479016108,0.047619047619047616
2017-09-22,2,,11.97372893471217,0.045454545454545456
2016-11-21,2,,22.898065970090784,0.046511627906976744
2026-03-30,2,,13.538626745278185,0.046511627906976744
2025-08-18,2,,11.270275114530353,0.046511627906976744
2026-02-06,2,,19.19224873617729,0.046511627906976744
2018-05-08,2,,13.088137552908947,0.045454545454545456
2019-06-11,2,,12.882269545909883,0.046511627906976744
2015-11-17,2,,17.284022174545523,0.046511627906976744
2017-12-14,2,,18.90459990048113,0.047619047619047616
2019-10-18,2,,14.52154764479853,0.045454545454545456
2026-01-30,2,,23.649301174878975,0.047619047619047616
2019-10-25,2,,14.596973387597261,0.045454545454545456
2026-06-11,2,,15.807887857939896,0.04878048780487805
2025-03-02,2,,13.355815847345639,0.046511627906976744
2026-02-01,2,,17.871814463438668,0.046511627906976744
2018-01-20,2,,22.41637676907561,0.047619047619047616
2026-05-19,2,,14.86668204215357,0.047619047619047616
2018-01-12,2,,15.401842620366473,0.047619047619047616
2019-11-06,2,,16.841155332134623,0.046511627906976744
2019-11-09,2,,17.812521914130578,0.045454545454545456
2026-03-19,2,,19.389227767391443,0.05
2019-11-14,2,,18.275488117997575,0.047619047619047616
