date,n_bas,label,median_err,share_of_bas
2023-08-25,1,,14.154079851636862,0.023255813953488372
2025-02-21,1,,14.99637281801451,0.023255813953488372
2025-02-18,1,,13.889734062520784,0.023255813953488372
2023-09-01,1,,16.925405053950747,0.023255813953488372
2025-02-12,1,,6.606401946849482,0.023255813953488372
2017-07-05,1,,14.040129004294583,0.022727272727272728
2025-01-21,1,,29.107849071113673,0.023255813953488372
2025-01-20,1,MLK Day,25.697507936133267,0.023255813953488372
2017-07-06,1,,11.73074544025044,0.022727272727272728
2025-01-18,1,,17.50889654347788,0.023255813953488372
2017-07-18,1,,15.76791343856034,0.023809523809523808
2024-10-16,1,,19.604435130897716,0.023255813953488372
2024-12-11,1,,19.214674591374227,0.023809523809523808
2017-10-31,1,,14.11200595564536,0.023255813953488372
2024-08-24,1,,10.827809607791973,0.023255813953488372
2024-10-14,1,Columbus Day,14.402292170052108,0.023255813953488372
2024-10-09,1,,27.074926183586296,0.023809523809523808
2018-03-09,1,,18.067271958487265,0.023809523809523808
2018-02-20,1,,22.852900048115508,0.023255813953488372
2024-05-19,1,,8.22929852892166,0.023255813953488372
2018-02-18,1,,24.59310399483447,0.023809523809523808
2024-05-14,1,,16.00358461865423,0.023255813953488372
2018-02-17,1,,20.268895415110368,0.023809523809523808
2024-05-13,1,,52.28789735298726,0.023255813953488372
2024-05-11,1,,9.335626563943926,0.023255813953488372
2024-05-10,1,,7.131903017123023,0.023255813953488372
2023-11-18,1,,7.474802581953881,0.023255813953488372
2024-05-05,1,,15.790116138638414,0.023255813953488372
2024-05-02,1,,10.07839806211855,0.023255813953488372
2024-04-30,1,,15.661554894566262,0.023255813953488372
2018-02-11,1,,21.54572960407779,0.023255813953488372
2023-12-31,1,New Year's Eve,15.823216908106277,0.023809523809523808
2024-04-29,1,,10.150884232063207,0.023255813953488372
2024-04-27,1,,11.292577717285706,0.023255813953488372
2024-04-21,1,,15.392815198995105,0.023255813953488372
2024-04-15,1,,15.125186809877365,0.023255813953488372
2018-01-12,1,,16.886680287582493,0.023809523809523808
2024-03-30,1,,11.903479440198454,0.023255813953488372
2024-03-07,1,,18.877608184786666,0.023809523809523808
2024-02-28,1,,14.48130081908314,0.023255813953488372
2024-02-25,1,,12.303615110728826,0.023255813953488372
2024-02-19,1,Presidents' Day,15.77517940323226,0.023255813953488372
2024-02-04,1,,11.212955726016952,0.023255813953488372
2024-01-23,1,,30.577852441402925,0.023255813953488372
2024-05-20,1,,7.698930970099453,0.023255813953488372
2024-05-28,1,,9.825176119901913,0.023255813953488372
2024-06-01,1,,9.756691913967657,0.023255813953488372
2024-06-30,1,,16.12144085977386,0.023809523809523808
2024-09-03,1,,22.301687030873083,0.023255813953488372
